Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Emotion,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
16645,Gordon Lucke,University of Ottawa,Communication department,3,4,AVERAGE,CMN2148,"Brutally hard class. Nice guy, awful prof. Terrible teaching techniques make top",0,0,"Dec 17th, 2001"
16645,Gordon Lucke,University of Ottawa,Communication department,4.5,3,AWESOME,CMN2148,"good class, hard but you learn a lot",0,0,"Nov 2nd, 2001"
16826,Richard Blute,University of Ottawa,Mathematics department,5,3,AWESOME,MAT1300,Richard is by far my favourite first year prof and the best math teacher I've ever had! He knows his stuff really well and has great explanations. Not too much homework in his class and the past midterms and finals on his website is the BEST study material! 100% would recommend taking his MAT1300 class! He's AWESOME!,0,0,"Jan 11th, 2018"
16826,Richard Blute,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1300,"What a stellar dude. Seriously. He uses applications that we will actually utilize, he is incredibly reasonable when marking, and his expectations are crystal clear. If you do poorly in this course, it will not be because of Blute. It will be because you did not use the amazing resources he has offered you. TAKE THIS CLASS.",0,0,"Dec 29th, 2017"
16826,Richard Blute,University of Ottawa,Mathematics department,5,2,AWESOME,MAT1300,"Love this man. Prepares you very well for midterms and the final. Goes through problems very clearly and always stops to answer questions. If you're going to take this prof, always be ready to do something clever.",0,0,"Dec 19th, 2017"
16826,Richard Blute,University of Ottawa,Mathematics department,4,1,AWESOME,MAT1300,"Great Prof. Makes content super easy and is very approachable. Gives out tons of hints and tips but also makes sure that all students understand. Don't hesitate to ask questions or approach him, he's super friendly.",0,0,"Dec 16th, 2017"
16826,Richard Blute,University of Ottawa,Mathematics department,5,4,AWESOME,MAT1300,"AMAZING, super helpful to show up to lectures, they really help. He explains things really clearly and concisely.",0,0,"Dec 10th, 2017"
16826,Richard Blute,University of Ottawa,Mathematics department,4,3,AWESOME,MAT1300,"I had taken Calculus in High School, and knew a bulk of the material, but he explained it in a way that really made sense. He's a really caring and good at explaining things. Knows a lot and doesn't overload us with unnecessary information. 100% recommend taking his class.",0,0,"Dec 8th, 2017"
16826,Richard Blute,University of Ottawa,Mathematics department,5,3,AWESOME,MAT1300,"Great Professor! Course can be easy with previous calc knowledge, but he explains problems very clearly in class. Links all previous midterms and finals on his website which is extremely helpful for studying, making the textbook unnecessary imo. Gave good hints, had some good jokes, and is also a Patriots fan which gets him bonus points from me.",0,0,"Sep 16th, 2016"
16826,Richard Blute,University of Ottawa,Mathematics department,5,2,AWESOME,MAT1300,"Blute is probably the best prof I've had so far. Every lecture is important, teaches you exactly what you need to know. Provides practice midterms and exams that are in the exact same layout and similar questions to actual midterms and exams which is very helpful. I recommend if you're taking MAT1300.",0,1,"Jun 19th, 2016"
16826,Richard Blute,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1300,"Blute is awesome! He actually cares about his student and how they do in the class, and he is super fair with his exams. He is good at explaining things, in as fun and interestingly as calculus can be. He gives practice exams and midterm that are super helpful, and his expectations are clear. Awesome teacher!!",0,0,"Jan 26th, 2016"
16826,Richard Blute,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1300,"Fun prof, hilarious in class. If you took calc in high school it's an easy course. He is far and away the best prof teaching MAT1300. He writes on the board during class rather than just showing slides, explains everything he writes very well, and it is easy to see he has experience in the course. Past exams are posted and expectations are clear.",0,0,"Jan 5th, 2016"
16826,Richard Blute,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1300,"This was my first math course at Telfer, and Blute is the best prof hands down at Ottawa U! Not only is he always there to help, he is HILARIOUS, and approachable. His lectures are clear, and he gives hints as to what will be on the exam. The exams are straight forward, and I'm really going to miss him. Blute quote ""We have to do something clever""",1,0,"Dec 23rd, 2015"
16826,Richard Blute,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1300,"My first year in Telfer, and Blute is by far the best math prof I have ever had. His teaching is easy to understand, he constantly asks if everyone understands (don't be afraid to raise your hand, he is very approachable and is happy when asked), and he gives you HUGE hints on what will be on the exams. He is also hilarious. Will miss his class.",1,0,"Dec 13th, 2015"
16826,Richard Blute,University of Ottawa,Mathematics department,5,2,AWESOME,MAT1300,"Richard is a great professor that very, very, very clearly outlines his expectations for the course. He has plenty of previous midterms to study from which match actual mids/exams, WebAssign resources, and textbook problems. The lectures are extremely clear and he is always available during office office hours. One of the best profs at UOttawa!",1,0,"Nov 19th, 2015"
16826,Richard Blute,University of Ottawa,Mathematics department,3,1,AVERAGE,MAT1300A,An excellent prof. He gives you all the questions for the tests. You don't need to study much.,0,0,"Nov 19th, 2015"
16826,Richard Blute,University of Ottawa,Mathematics department,4.5,2,AWESOME,MAT1300,"Great professor! He really knows his stuff and is very clear with the notes. I think that most of the bad reviews are from those who didn't take calculus in high school. If you didn't, be sure to do the textbook questions, because they'll really help. Also, make sure do do the old exams he posts! All his exams are very similar to them.",1,0,"Apr 20th, 2015"
16826,Richard Blute,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1300,After two years at Telfer this guy has been my favourite prof by far.,2,0,"Apr 9th, 2015"
16826,Richard Blute,University of Ottawa,Mathematics department,4.5,3,AWESOME,MAT1300,"Great prof, explains concepts clearly and very willing to help students. If you go to class, he gives tons of exam hints, and the practice midterms are extremely helpful!",0,0,"Mar 31st, 2015"
16826,Richard Blute,University of Ottawa,Mathematics department,4,2,AWESOME,MAT1300,A good prof. Tons of past questions on his websites. Similar midterms exams as the past questions. Gives a lot of hints.,0,0,"Jan 5th, 2015"
16826,Richard Blute,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1300,"He is a really helpful prof and really good a teaching. If you know your stuff, then you can ace the midtermsfinal. You dont even have to do the textbook work to study. Just work off of his old tests. At first he seemed intimidating but then he really makes sure the rest of the class is focused by shutting people up.",1,0,"Dec 12th, 2014"
16826,Richard Blute,University of Ottawa,Mathematics department,5,2,AWESOME,MAT1300,Really good teacher. Great at explaining things. Was not boring. Great prof,1,0,"Nov 25th, 2014"
16826,Richard Blute,University of Ottawa,Mathematics department,3,4,AVERAGE,MAT1300,"If you like math and are good at it it's not bad, he's a good prof, but he's not very nice, he yells a lot and he complains no one goes to his office hours and then when people do he won't help them. Overall if your good at math take his class, if your not take it with someone else",0,1,"Nov 24th, 2014"
16826,Richard Blute,University of Ottawa,Mathematics department,3,1,AVERAGE,MAT1300,"Easy professors. Tells you exactly what will be on test. He goes through topics quickly, so it is hard to very difficult to catch up sometimes.",0,0,"Nov 18th, 2014"
16826,Richard Blute,University of Ottawa,Mathematics department,5,2,AWESOME,MAT1300,One of my favourite profs! He's very clear on what he expects from you and he's also pretty funny. I hope to have him again sometime!,1,0,"May 11th, 2014"
16826,Richard Blute,University of Ottawa,Mathematics department,4.5,2,AWESOME,MAT1300,"One of the best profs ever!!! Very funny and his website has tons of past exams which are almost identical to the ones you'll write.*HIGHLIGHT OF THE CLASS* Commenting on his static mic struggles and saying it's possessed AND of course ""QUIIIEEETTTT PLEEEASSEE.""...""Hey ZIP IT!!! If you don't be quiet, I swear I'm gonna walk right outta that door.",1,0,"Apr 27th, 2014"
16826,Richard Blute,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1300,"Super easy, exams are usually like past ones. Really nice and if you do the homework and did decently in high school the material is almost identical so you'll do well (:",1,0,"Apr 5th, 2014"
16826,Richard Blute,University of Ottawa,Mathematics department,4.5,4,AWESOME,MATH4199,"Absolutely hilarious! He's more informal than most math professors and he made 80 min classes feel more like 50-60. Category theory is a highly abstract subject to swallow, but he taught it in a way that made it both fun and make sense. And he let us vote on whether we wanted in-class or take-home exams; also generous and flexible grading.",1,0,"Apr 2nd, 2014"
16826,Richard Blute,University of Ottawa,Mathematics department,5,2,AWESOME,MAT1300,"Great prof, wasn't all that great at calculus before I had him. If you show up, do the homework, and actually listen to what he has to say you'll be fine.",1,0,"Jan 13th, 2014"
16826,Richard Blute,University of Ottawa,Mathematics department,4,1,AWESOME,MAT1300,"I found he was not very approachable in person but overall he's a funny prof, gives fair/easy exams, gives tons of hints and provides access to a dozens of past exams. I didn't use the textbook so simply do all the past exams on his website and you're good to go.",0,0,"Jan 10th, 2014"
16826,Richard Blute,University of Ottawa,Mathematics department,4,1,AWESOME,MAT1300,"PERFECT teacher!!! Gives you tons of hints + tells you all the questions on the tests!! Take him, EASY PROF!!!",0,0,"Dec 18th, 2013"
16826,Richard Blute,University of Ottawa,Mathematics department,5,1,AWESOME,MAT1300,Attend his classes if you want a good mark. Make sure you do the homework and ask for help. He is really helpful and his exams are easy if you study and do the homework. Best math teacher I ever had. Do the old exams because they will be very similar to the exams that you will have.,0,0,"Dec 7th, 2013"
16826,Richard Blute,University of Ottawa,Mathematics department,5,2,AWESOME,MAT1300,"Coming from high school, I had a lot of concerns about adjusting to university level math, but having Blute changed all that. A very helpful, funny, and clear professor. He really cares about his students and he is one of the only professors I know who allows students to access previous midterms for practice. Stay in his class!",0,0,"Nov 7th, 2013"
16826,Richard Blute,University of Ottawa,Mathematics department,5,2,AWESOME,MAT1300,take him. Attend class and you don't even have to buy the textbook,0,0,"May 30th, 2013"
16826,Richard Blute,University of Ottawa,Mathematics department,5,2,AWESOME,MAT1300,"Such a great prof! He shows he really wants his students to succeed by giving us hints about the questions on the midterms and exam. Plus, as a person who loves math being taught the old-fashioned way, I was glad he does everything on the chalkboard.",0,0,"Apr 29th, 2013"
16826,Richard Blute,University of Ottawa,Mathematics department,3.5,1,AVERAGE,MAT1300,Extremely easy prof! He tells you all the questions on the test with solutions,0,0,"Mar 11th, 2013"
